  0.4188790E+00  0.4307062E+00  0.4643753E+00  0.5156016E+00  0.5797138E+00  0.6528812E+00  0.7323405E+00  0.8161933E+00  0.9031458E+00  0.9923033E+00  0.1083031E+01  0.1174864E+01  0.1267446E+01  0.1360493E+01  0.1453761E+01  0.1547034E+01  0.1640100E+01  0.1732740E+01  0.1824715E+01  0.1915745E+01  0.2005490E+01  0.2093521E+01  0.2179278E+01  0.2262019E+01  0.2340735E+01  0.2414059E+01  0.2480138E+01  0.2536547E+01  0.2580326E+01  0.2608326E+01  0.2617994E+01  0.2608326E+01  0.2580326E+01  0.2536547E+01  0.2480138E+01  0.2414059E+01  0.2340735E+01  0.2262019E+01  0.2179278E+01  0.2093521E+01  0.2005490E+01  0.1915745E+01  0.1824715E+01  0.1732740E+01  0.1640100E+01  0.1547034E+01  0.1453762E+01  0.1360493E+01  0.1267447E+01  0.1174864E+01  0.1083031E+01  0.9923034E+00  0.9031459E+00  0.8161935E+00  0.7323406E+00  0.6528813E+00  0.5797139E+00  0.5156017E+00  0.4643754E+00  0.4307062E+00
  0.3141593E+00  0.3302871E+00  0.3745195E+00  0.4384131E+00  0.5146707E+00  0.5985528E+00  0.6872353E+00  0.7790374E+00  0.8729269E+00  0.9682426E+00  0.1064541E+01  0.1161508E+01  0.1258912E+01  0.1356570E+01  0.1454326E+01  0.1552040E+01  0.1649574E+01  0.1746784E+01  0.1843505E+01  0.1939542E+01  0.2034647E+01  0.2128498E+01  0.2220657E+01  0.2310514E+01  0.2397189E+01  0.2479392E+01  0.2555203E+01  0.2621786E+01  0.2675147E+01  0.2710329E+01  0.2722714E+01  0.2710329E+01  0.2675147E+01  0.2621786E+01  0.2555203E+01  0.2479392E+01  0.2397189E+01  0.2310514E+01  0.2220657E+01  0.2128498E+01  0.2034647E+01  0.1939542E+01  0.1843505E+01  0.1746784E+01  0.1649574E+01  0.1552040E+01  0.1454326E+01  0.1356570E+01  0.1258912E+01  0.1161508E+01  0.1064541E+01  0.9682427E+00  0.8729271E+00  0.7790375E+00  0.6872355E+00  0.5985530E+00  0.5146708E+00  0.4384132E+00  0.3745196E+00  0.3302871E+00
  0.2094395E+00  0.2334961E+00  0.2940817E+00  0.3738270E+00  0.4629177E+00  0.5568665E+00  0.6535588E+00  0.7519115E+00  0.8513207E+00  0.9514237E+00  0.1051987E+01  0.1152850E+01  0.1253895E+01  0.1355028E+01  0.1456172E+01  0.1557250E+01  0.1658190E+01  0.1758910E+01  0.1859315E+01  0.1959289E+01  0.2058678E+01  0.2157277E+01  0.2254797E+01  0.2350816E+01  0.2444690E+01  0.2535402E+01  0.2621277E+01  0.2699470E+01  0.2765148E+01  0.2810760E+01  0.2827433E+01  0.2810760E+01  0.2765148E+01  0.2699470E+01  0.2621277E+01  0.2535402E+01  0.2444690E+01  0.2350816E+01  0.2254798E+01  0.2157277E+01  0.2058678E+01  0.1959289E+01  0.1859316E+01  0.1758910E+01  0.1658190E+01  0.1557250E+01  0.1456172E+01  0.1355029E+01  0.1253895E+01  0.1152850E+01  0.1051987E+01  0.9514239E+00  0.8513209E+00  0.7519117E+00  0.6535590E+00  0.5568666E+00  0.4629179E+00  0.3738271E+00  0.2940818E+00  0.2334962E+00
  0.1047198E+00  0.1476560E+00  0.2330432E+00  0.3293671E+00  0.4293206E+00  0.5308479E+00  0.6331821E+00  0.7359748E+00  0.8390446E+00  0.9422863E+00  0.1045633E+01  0.1149038E+01  0.1252466E+01  0.1355888E+01  0.1459278E+01  0.1562609E+01  0.1665852E+01  0.1768974E+01  0.1871934E+01  0.1974679E+01  0.2077137E+01  0.2179209E+01  0.2280751E+01  0.2381544E+01  0.2481237E+01  0.2579241E+01  0.2674485E+01  0.2764864E+01  0.2845877E+01  0.2907583E+01  0.2932153E+01  0.2907583E+01  0.2845877E+01  0.2764864E+01  0.2674485E+01  0.2579241E+01  0.2481238E+01  0.2381544E+01  0.2280751E+01  0.2179209E+01  0.2077137E+01  0.1974679E+01  0.1871934E+01  0.1768975E+01  0.1665852E+01  0.1562609E+01  0.1459278E+01  0.1355888E+01  0.1252466E+01  0.1149038E+01  0.1045633E+01  0.9422864E+00  0.8390448E+00  0.7359749E+00  0.6331822E+00  0.5308481E+00  0.4293207E+00  0.3293673E+00  0.2330433E+00  0.1476561E+00
  0.0000000E+00  0.1045761E+00  0.2091514E+00  0.3137251E+00  0.4182964E+00  0.5228644E+00  0.6274280E+00  0.7319862E+00  0.8365378E+00  0.9410814E+00  0.1045615E+01  0.1150138E+01  0.1254646E+01  0.1359138E+01  0.1463610E+01  0.1568057E+01  0.1672474E+01  0.1776855E+01  0.1881188E+01  0.1985461E+01  0.2089657E+01  0.2193750E+01  0.2297699E+01  0.2401447E+01  0.2504892E+01  0.2607860E+01  0.2710008E+01  0.2810576E+01  0.2907518E+01  0.2993530E+01  0.3036873E+01  0.2993530E+01  0.2907518E+01  0.2810576E+01  0.2710008E+01  0.2607860E+01  0.2504893E+01  0.2401447E+01  0.2297700E+01  0.2193750E+01  0.2089657E+01  0.1985462E+01  0.1881188E+01  0.1776855E+01  0.1672475E+01  0.1568057E+01  0.1463610E+01  0.1359138E+01  0.1254647E+01  0.1150138E+01  0.1045616E+01  0.9410816E+00  0.8365380E+00  0.7319864E+00  0.6274282E+00  0.5228645E+00  0.4182966E+00  0.3137253E+00  0.2091516E+00  0.1045763E+00
  0.1047198E+00  0.1480622E+00  0.2340748E+00  0.3310165E+00  0.4315843E+00  0.5337323E+00  0.6367002E+00  0.7401457E+00  0.8438931E+00  0.9478430E+00  0.1051935E+01  0.1156131E+01  0.1260405E+01  0.1364738E+01  0.1469118E+01  0.1573535E+01  0.1677983E+01  0.1782454E+01  0.1886946E+01  0.1991455E+01  0.2095977E+01  0.2200511E+01  0.2305055E+01  0.2409606E+01  0.2514165E+01  0.2618728E+01  0.2723296E+01  0.2827867E+01  0.2932441E+01  0.3037016E+01  0.3141593E+01  0.3037017E+01  0.2932441E+01  0.2827868E+01  0.2723296E+01  0.2618728E+01  0.2514165E+01  0.2409607E+01  0.2305055E+01  0.2200511E+01  0.2095977E+01  0.1991455E+01  0.1886946E+01  0.1782455E+01  0.1677983E+01  0.1573536E+01  0.1469118E+01  0.1364738E+01  0.1260405E+01  0.1156131E+01  0.1051935E+01  0.9478432E+00  0.8438933E+00  0.7401459E+00  0.6367004E+00  0.5337325E+00  0.4315845E+00  0.3310166E+00  0.2340749E+00  0.1480624E+00
  0.2094395E+00  0.2340101E+00  0.2957157E+00  0.3767290E+00  0.4671076E+00  0.5623513E+00  0.6603551E+00  0.7600487E+00  0.8608413E+00  0.9623834E+00  0.1064456E+01  0.1166914E+01  0.1269658E+01  0.1372618E+01  0.1475740E+01  0.1578984E+01  0.1682314E+01  0.1785704E+01  0.1889127E+01  0.1992555E+01  0.2095960E+01  0.2199306E+01  0.2302548E+01  0.2405618E+01  0.2508411E+01  0.2610745E+01  0.2712272E+01  0.2812225E+01  0.2908549E+01  0.2993937E+01  0.3036873E+01  0.2993937E+01  0.2908550E+01  0.2812226E+01  0.2712272E+01  0.2610745E+01  0.2508411E+01  0.2405618E+01  0.2302548E+01  0.2199306E+01  0.2095960E+01  0.1992555E+01  0.1889127E+01  0.1785705E+01  0.1682315E+01  0.1578984E+01  0.1475740E+01  0.1372618E+01  0.1269659E+01  0.1166914E+01  0.1064456E+01  0.9623836E+00  0.8608415E+00  0.7600489E+00  0.6603553E+00  0.5623514E+00  0.4671077E+00  0.3767291E+00  0.2957158E+00  0.2340102E+00
  0.3141593E+00  0.3308323E+00  0.3764443E+00  0.4421226E+00  0.5203157E+00  0.6061906E+00  0.6969026E+00  0.7907765E+00  0.8867951E+00  0.9843155E+00  0.1082915E+01  0.1182304E+01  0.1282277E+01  0.1382682E+01  0.1483402E+01  0.1584342E+01  0.1685421E+01  0.1786564E+01  0.1887698E+01  0.1988743E+01  0.2089606E+01  0.2190169E+01  0.2290272E+01  0.2389681E+01  0.2488034E+01  0.2584726E+01  0.2678675E+01  0.2767766E+01  0.2847511E+01  0.2908097E+01  0.2932153E+01  0.2908097E+01  0.2847511E+01  0.2767766E+01  0.2678675E+01  0.2584726E+01  0.2488034E+01  0.2389681E+01  0.2290272E+01  0.2190169E+01  0.2089606E+01  0.1988743E+01  0.1887698E+01  0.1786564E+01  0.1685421E+01  0.1584342E+01  0.1483402E+01  0.1382682E+01  0.1282277E+01  0.1182304E+01  0.1082915E+01  0.9843157E+00  0.8867952E+00  0.7907767E+00  0.6969027E+00  0.6061907E+00  0.5203158E+00  0.4421227E+00  0.3764444E+00  0.3308323E+00
  0.4188790E+00  0.4312637E+00  0.4664455E+00  0.5198063E+00  0.5863898E+00  0.6622010E+00  0.7444040E+00  0.8310790E+00  0.9209355E+00  0.1013095E+01  0.1106946E+01  0.1202051E+01  0.1298087E+01  0.1394809E+01  0.1492018E+01  0.1589553E+01  0.1687267E+01  0.1785023E+01  0.1882680E+01  0.1980085E+01  0.2077052E+01  0.2173350E+01  0.2268666E+01  0.2362555E+01  0.2454357E+01  0.2543040E+01  0.2626922E+01  0.2703180E+01  0.2767073E+01  0.2811306E+01  0.2827433E+01  0.2811306E+01  0.2767073E+01  0.2703180E+01  0.2626922E+01  0.2543040E+01  0.2454357E+01  0.2362555E+01  0.2268666E+01  0.2173350E+01  0.2077052E+01  0.1980085E+01  0.1882681E+01  0.1785023E+01  0.1687267E+01  0.1589553E+01  0.1492019E+01  0.1394809E+01  0.1298087E+01  0.1202051E+01  0.1106946E+01  0.1013095E+01  0.9209356E+00  0.8310791E+00  0.7444042E+00  0.6622012E+00  0.5863900E+00  0.5198064E+00  0.4664455E+00  0.4312637E+00
  0.5235988E+00  0.5332666E+00  0.5612669E+00  0.6050455E+00  0.6614548E+00  0.7275338E+00  0.8008572E+00  0.8795740E+00  0.9623142E+00  0.1048072E+01  0.1136103E+01  0.1225848E+01  0.1316878E+01  0.1408853E+01  0.1501493E+01  0.1594559E+01  0.1687831E+01  0.1781100E+01  0.1874146E+01  0.1966728E+01  0.2058561E+01  0.2149289E+01  0.2238447E+01  0.2325399E+01  0.2409252E+01  0.2488711E+01  0.2561879E+01  0.2625991E+01  0.2677217E+01  0.2710886E+01  0.2722714E+01  0.2710886E+01  0.2677217E+01  0.2625991E+01  0.2561879E+01  0.2488712E+01  0.2409252E+01  0.2325399E+01  0.2238447E+01  0.2149289E+01  0.2058561E+01  0.1966729E+01  0.1874146E+01  0.1781100E+01  0.1687831E+01  0.1594559E+01  0.1501493E+01  0.1408853E+01  0.1316878E+01  0.1225848E+01  0.1136103E+01  0.1048072E+01  0.9623144E+00  0.8795741E+00  0.8008573E+00  0.7275339E+00  0.6614549E+00  0.6050456E+00  0.5612670E+00  0.5332667E+00
  0.6283185E+00  0.6360827E+00  0.6588200E+00  0.6950436E+00  0.7427529E+00  0.7998554E+00  0.8644420E+00  0.9349044E+00  0.1009945E+01  0.1088541E+01  0.1169886E+01  0.1253345E+01  0.1338406E+01  0.1424650E+01  0.1511721E+01  0.1599304E+01  0.1687107E+01  0.1774844E+01  0.1862216E+01  0.1948896E+01  0.2034501E+01  0.2118569E+01  0.2200512E+01  0.2279571E+01  0.2354734E+01  0.2424651E+01  0.2487529E+01  0.2541059E+01  0.2582475E+01  0.2608889E+01  0.2617994E+01  0.2608890E+01  0.2582475E+01  0.2541059E+01  0.2487529E+01  0.2424651E+01  0.2354734E+01  0.2279571E+01  0.2200512E+01  0.2118569E+01  0.2034501E+01  0.1948896E+01  0.1862216E+01  0.1774844E+01  0.1687108E+01  0.1599304E+01  0.1511721E+01  0.1424650E+01  0.1338406E+01  0.1253345E+01  0.1169886E+01  0.1088541E+01  0.1009946E+01  0.9349045E+00  0.8644421E+00  0.7998555E+00  0.7427530E+00  0.6950436E+00  0.6588201E+00  0.6360828E+00
  0.7330383E+00  0.7393697E+00  0.7580390E+00  0.7881465E+00  0.8284088E+00  0.8773781E+00  0.9336220E+00  0.9958325E+00  0.1062873E+01  0.1133786E+01  0.1207771E+01  0.1284163E+01  0.1362405E+01  0.1442020E+01  0.1522591E+01  0.1603738E+01  0.1685104E+01  0.1766332E+01  0.1847055E+01  0.1926870E+01  0.2005318E+01  0.2081860E+01  0.2155840E+01  0.2226449E+01  0.2292679E+01  0.2353278E+01  0.2406728E+01  0.2451258E+01  0.2484969E+01  0.2506077E+01  0.2513274E+01  0.2506077E+01  0.2484969E+01  0.2451258E+01  0.2406728E+01  0.2353279E+01  0.2292679E+01  0.2226449E+01  0.2155840E+01  0.2081860E+01  0.2005318E+01  0.1926870E+01  0.1847055E+01  0.1766332E+01  0.1685104E+01  0.1603738E+01  0.1522591E+01  0.1442021E+01  0.1362405E+01  0.1284163E+01  0.1207771E+01  0.1133786E+01  0.1062874E+01  0.9958326E+00  0.9336221E+00  0.8773782E+00  0.8284088E+00  0.7881466E+00  0.7580390E+00  0.7393698E+00
  0.8377580E+00  0.8429512E+00  0.8583331E+00  0.8833446E+00  0.9171542E+00  0.9587713E+00  0.1007152E+01  0.1061280E+01  0.1120212E+01  0.1183107E+01  0.1249221E+01  0.1317904E+01  0.1388588E+01  0.1460767E+01  0.1533984E+01  0.1607812E+01  0.1681843E+01  0.1755669E+01  0.1828867E+01  0.1900983E+01  0.1971510E+01  0.2039875E+01  0.2105406E+01  0.2167320E+01  0.2224694E+01  0.2276462E+01  0.2321421E+01  0.2358286E+01  0.2385779E+01  0.2402792E+01  0.2408554E+01  0.2402792E+01  0.2385779E+01  0.2358286E+01  0.2321421E+01  0.2276462E+01  0.2224694E+01  0.2167320E+01  0.2105406E+01  0.2039875E+01  0.1971511E+01  0.1900983E+01  0.1828867E+01  0.1755669E+01  0.1681843E+01  0.1607812E+01  0.1533984E+01  0.1460767E+01  0.1388588E+01  0.1317904E+01  0.1249221E+01  0.1183107E+01  0.1120212E+01  0.1061280E+01  0.1007152E+01  0.9587714E+00  0.9171543E+00  0.8833446E+00  0.8583331E+00  0.8429512E+00
  0.9424778E+00  0.9467267E+00  0.9593505E+00  0.9799954E+00  0.1008120E+01  0.1043050E+01  0.1084041E+01  0.1130329E+01  0.1181165E+01  0.1235842E+01  0.1293708E+01  0.1354162E+01  0.1416655E+01  0.1480683E+01  0.1545775E+01  0.1611480E+01  0.1677362E+01  0.1742982E+01  0.1807888E+01  0.1871602E+01  0.1933605E+01  0.1993328E+01  0.2050136E+01  0.2103319E+01  0.2152090E+01  0.2195594E+01  0.2232926E+01  0.2263177E+01  0.2285505E+01  0.2299212E+01  0.2303835E+01  0.2299212E+01  0.2285505E+01  0.2263177E+01  0.2232926E+01  0.2195594E+01  0.2152090E+01  0.2103319E+01  0.2050136E+01  0.1993328E+01  0.1933605E+01  0.1871602E+01  0.1807888E+01  0.1742982E+01  0.1677362E+01  0.1611480E+01  0.1545775E+01  0.1480683E+01  0.1416655E+01  0.1354162E+01  0.1293708E+01  0.1235842E+01  0.1181165E+01  0.1130329E+01  0.1084041E+01  0.1043050E+01  0.1008120E+01  0.9799955E+00  0.9593505E+00  0.9467267E+00
  0.1047198E+01  0.1050635E+01  0.1060868E+01  0.1077672E+01  0.1100693E+01  0.1129478E+01  0.1163503E+01  0.1202209E+01  0.1245022E+01  0.1291375E+01  0.1340718E+01  0.1392525E+01  0.1446295E+01  0.1501552E+01  0.1557836E+01  0.1614703E+01  0.1671712E+01  0.1728422E+01  0.1784381E+01  0.1839118E+01  0.1892137E+01  0.1942909E+01  0.1990870E+01  0.2035417E+01  0.2075915E+01  0.2111708E+01  0.2142141E+01  0.2166589E+01  0.2184501E+01  0.2195437E+01  0.2199115E+01  0.2195437E+01  0.2184501E+01  0.2166589E+01  0.2142141E+01  0.2111708E+01  0.2075915E+01  0.2035417E+01  0.1990870E+01  0.1942909E+01  0.1892137E+01  0.1839118E+01  0.1784381E+01  0.1728423E+01  0.1671712E+01  0.1614703E+01  0.1557836E+01  0.1501552E+01  0.1446296E+01  0.1392525E+01  0.1340718E+01  0.1291375E+01  0.1245022E+01  0.1202209E+01  0.1163503E+01  0.1129478E+01  0.1100693E+01  0.1077672E+01  0.1060868E+01  0.1050635E+01
